Clave_Ent,Tipo de delito,Modalidad,Sexo,Rango de edad,Categoria del delito,Clasificacion de edad
11,Secuestro,2.0,2.0,2,2.0,
11,Secuestro,,2.0,2,2.0,
11,Secuestro,,2.0,2,2.0,
11,Secuestro,,2.0,2,2.0,
11,Secuestro,2.0,2.0,2,2.0,
11,Homicidio,1.0,2.0,,1.0,
11,Homicidio,1.0,2.0,,1.0,
11,Homicidio,1.0,2.0,,1.0,
11,Homicidio,1.0,2.0,,1.0,
11,Homicidio,1.0,2.0,,1.0,
11,Homicidio,1.0,2.0,,1.0,
11,Homicidio,,2.0,,1.0,
11,Homicidio,1.0,2.0,,1.0,
11,Homicidio,1.0,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Lesiones,,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Lesiones,1.0,2.0,,1.0,
11,Feminicidio,1.0,2.0,,1.0,
11,Feminicidio,1.0,2.0,,1.0,
11,Feminicidio,1.0,2.0,,1.0,
11,Feminicidio,1.0,2.0,,1.0,
11,Secuestro,2.0,2.0,,2.0,
11,Secuestro,,2.0,,2.0,
11,Secuestro,,2.0,,2.0,
11,Secuestro,,2.0,,2.0,
11,Secuestro,2.0,2.0,,2.0,
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Homicidio,,1.0,1,1.0,1.0
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Homicidio,1.0,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Lesiones,,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Lesiones,1.0,1.0,1,1.0,1.0
11,Secuestro,2.0,1.0,1,2.0,1.0
11,Secuestro,,1.0,1,2.0,1.0
11,Secuestro,,1.0,1,2.0,1.0
11,Secuestro,,1.0,1,2.0,1.0
11,Secuestro,2.0,1.0,1,2.0,1.0
11,Homicidio,1.0,1.0,2,1.0,
11,Homicidio,1.0,1.0,2,1.0,
11,Homicidio,1.0,1.0,2,1.0,
11,Homicidio,1.0,1.0,2,1.0,
11,Homicidio,1.0,1.0,2,1.0,
11,Homicidio,1.0,1.0,2,1.0,
11,Homicidio,,1.0,2,1.0,
11,Homicidio,1.0,1.0,2,1.0,
11,Homicidio,1.0,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Lesiones,,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Lesiones,1.0,1.0,2,1.0,
11,Secuestro,2.0,1.0,2,2.0,
11,Secuestro,,1.0,2,2.0,
11,Secuestro,,1.0,2,2.0,
11,Secuestro,,1.0,2,2.0,
11,Secuestro,2.0,1.0,2,2.0,
11,Homicidio,1.0,1.0,,1.0,
11,Homicidio,1.0,1.0,,1.0,
11,Homicidio,1.0,1.0,,1.0,
11,Homicidio,1.0,1.0,,1.0,
11,Homicidio,1.0,1.0,,1.0,
11,Homicidio,1.0,1.0,,1.0,
11,Homicidio,,1.0,,1.0,
11,Homicidio,1.0,1.0,,1.0,
11,Homicidio,1.0,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Lesiones,,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Lesiones,1.0,1.0,,1.0,
11,Secuestro,2.0,1.0,,2.0,
11,Secuestro,,1.0,,2.0,
11,Secuestro,,1.0,,2.0,
11,Secuestro,,1.0,,2.0,
11,Secuestro,2.0,1.0,,2.0,
11,Homicidio,1.0,,,1.0,
11,Homicidio,1.0,,,1.0,
11,Homicidio,1.0,,,1.0,
11,Homicidio,1.0,,,1.0,
11,Homicidio,1.0,,,1.0,
11,Homicidio,1.0,,,1.0,
11,Homicidio,,,,1.0,
11,Homicidio,1.0,,,1.0,
11,Homicidio,1.0,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Lesiones,,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Lesiones,1.0,,,1.0,
11,Secuestro,2.0,,,2.0,
11,Secuestro,,,,2.0,
11,Secuestro,,,,2.0,
11,Secuestro,,,,2.0,
11,Secuestro,2.0,,,2.0,
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Homicidio,,2.0,1,1.0,1.0
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Homicidio,1.0,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Lesiones,,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Lesiones,1.0,2.0,1,1.0,1.0
12,Feminicidio,1.0,2.0,1,1.0,1.0
12,Feminicidio,1.0,2.0,1,1.0,1.0
12,Feminicidio,1.0,2.0,1,1.0,1.0
12,Feminicidio,1.0,2.0,1,1.0,1.0
12,Secuestro,2.0,2.0,1,2.0,1.0
12,Secuestro,,2.0,1,2.0,1.0
12,Secuestro,,2.0,1,2.0,1.0
12,Secuestro,,2.0,1,2.0,1.0
12,Secuestro,2.0,2.0,1,2.0,1.0
12,Homicidio,1.0,2.0,2,1.0,
12,Homicidio,1.0,2.0,2,1.0,
12,Homicidio,1.0,2.0,2,1.0,
12,Homicidio,1.0,2.0,2,1.0,
12,Homicidio,1.0,2.0,2,1.0,
12,Homicidio,1.0,2.0,2,1.0,
12,Homicidio,,2.0,2,1.0,
12,Homicidio,1.0,2.0,2,1.0,
12,Homicidio,1.0,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Lesiones,,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Lesiones,1.0,2.0,2,1.0,
12,Feminicidio,1.0,2.0,2,1.0,
12,Feminicidio,1.0,2.0,2,1.0,
12,Feminicidio,1.0,2.0,2,1.0,
12,Feminicidio,1.0,2.0,2,1.0,
12,Secuestro,2.0,2.0,2,2.0,
12,Secuestro,,2.0,2,2.0,
12,Secuestro,,2.0,2,2.0,
12,Secuestro,,2.0,2,2.0,
12,Secuestro,2.0,2.0,2,2.0,
12,Homicidio,1.0,2.0,,1.0,
12,Homicidio,1.0,2.0,,1.0,
12,Homicidio,1.0,2.0,,1.0,
12,Homicidio,1.0,2.0,,1.0,
12,Homicidio,1.0,2.0,,1.0,
12,Homicidio,1.0,2.0,,1.0,
12,Homicidio,,2.0,,1.0,
12,Homicidio,1.0,2.0,,1.0,
12,Homicidio,1.0,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Lesiones,,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Lesiones,1.0,2.0,,1.0,
12,Feminicidio,1.0,2.0,,1.0,
12,Feminicidio,1.0,2.0,,1.0,
12,Feminicidio,1.0,2.0,,1.0,
12,Feminicidio,1.0,2.0,,1.0,
12,Secuestro,2.0,2.0,,2.0,
12,Secuestro,,2.0,,2.0,
12,Secuestro,,2.0,,2.0,
12,Secuestro,,2.0,,2.0,
12,Secuestro,2.0,2.0,,2.0,
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Homicidio,,1.0,1,1.0,1.0
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Homicidio,1.0,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Lesiones,,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Lesiones,1.0,1.0,1,1.0,1.0
12,Secuestro,2.0,1.0,1,2.0,1.0
12,Secuestro,,1.0,1,2.0,1.0
12,Secuestro,,1.0,1,2.0,1.0
12,Secuestro,,1.0,1,2.0,1.0
12,Secuestro,2.0,1.0,1,2.0,1.0
12,Homicidio,1.0,1.0,2,1.0,
12,Homicidio,1.0,1.0,2,1.0,
12,Homicidio,1.0,1.0,2,1.0,
12,Homicidio,1.0,1.0,2,1.0,
12,Homicidio,1.0,1.0,2,1.0,
12,Homicidio,1.0,1.0,2,1.0,
12,Homicidio,,1.0,2,1.0,
12,Homicidio,1.0,1.0,2,1.0,
12,Homicidio,1.0,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Lesiones,,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Lesiones,1.0,1.0,2,1.0,
12,Secuestro,2.0,1.0,2,2.0,
12,Secuestro,,1.0,2,2.0,
12,Secuestro,,1.0,2,2.0,
12,Secuestro,,1.0,2,2.0,
12,Secuestro,2.0,1.0,2,2.0,
12,Homicidio,1.0,1.0,,1.0,
12,Homicidio,1.0,1.0,,1.0,
12,Homicidio,1.0,1.0,,1.0,
12,Homicidio,1.0,1.0,,1.0,
12,Homicidio,1.0,1.0,,1.0,
12,Homicidio,1.0,1.0,,1.0,
12,Homicidio,,1.0,,1.0,
12,Homicidio,1.0,1.0,,1.0,
12,Homicidio,1.0,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Lesiones,,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Lesiones,1.0,1.0,,1.0,
12,Secuestro,2.0,1.0,,2.0,
12,Secuestro,,1.0,,2.0,
12,Secuestro,,1.0,,2.0,
12,Secuestro,,1.0,,2.0,
12,Secuestro,2.0,1.0,,2.0,
12,Homicidio,1.0,,,1.0,
12,Homicidio,1.0,,,1.0,
12,Homicidio,1.0,,,1.0,
12,Homicidio,1.0,,,1.0,
12,Homicidio,1.0,,,1.0,
12,Homicidio,1.0,,,1.0,
12,Homicidio,,,,1.0,
12,Homicidio,1.0,,,1.0,
12,Homicidio,1.0,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Lesiones,,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Lesiones,1.0,,,1.0,
12,Secuestro,2.0,,,2.0,
12,Secuestro,,,,2.0,
12,Secuestro,,,,2.0,
12,Secuestro,,,,2.0,
12,Secuestro,2.0,,,2.0,
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Homicidio,,2.0,1,1.0,1.0
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Homicidio,1.0,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Lesiones,,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Lesiones,1.0,2.0,1,1.0,1.0
13,Feminicidio,1.0,2.0,1,1.0,1.0
13,Feminicidio,1.0,2.0,1,1.0,1.0
13,Feminicidio,1.0,2.0,1,1.0,1.0
13,Feminicidio,1.0,2.0,1,1.0,1.0
13,Secuestro,2.0,2.0,1,2.0,1.0
13,Secuestro,,2.0,1,2.0,1.0
13,Secuestro,,2.0,1,2.0,1.0
13,Secuestro,,2.0,1,2.0,1.0
13,Secuestro,2.0,2.0,1,2.0,1.0
13,Homicidio,1.0,2.0,2,1.0,
13,Homicidio,1.0,2.0,2,1.0,
13,Homicidio,1.0,2.0,2,1.0,
13,Homicidio,1.0,2.0,2,1.0,
13,Homicidio,1.0,2.0,2,1.0,
13,Homicidio,1.0,2.0,2,1.0,
13,Homicidio,,2.0,2,1.0,
13,Homicidio,1.0,2.0,2,1.0,
13,Homicidio,1.0,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Lesiones,,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Lesiones,1.0,2.0,2,1.0,
13,Feminicidio,1.0,2.0,2,1.0,
13,Feminicidio,1.0,2.0,2,1.0,
13,Feminicidio,1.0,2.0,2,1.0,
13,Feminicidio,1.0,2.0,2,1.0,
13,Secuestro,2.0,2.0,2,2.0,
13,Secuestro,,2.0,2,2.0,
13,Secuestro,,2.0,2,2.0,
13,Secuestro,,2.0,2,2.0,
13,Secuestro,2.0,2.0,2,2.0,
13,Homicidio,1.0,2.0,,1.0,
13,Homicidio,1.0,2.0,,1.0,
13,Homicidio,1.0,2.0,,1.0,
13,Homicidio,1.0,2.0,,1.0,
13,Homicidio,1.0,2.0,,1.0,
13,Homicidio,1.0,2.0,,1.0,
13,Homicidio,,2.0,,1.0,
13,Homicidio,1.0,2.0,,1.0,
13,Homicidio,1.0,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Lesiones,,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Lesiones,1.0,2.0,,1.0,
13,Feminicidio,1.0,2.0,,1.0,
13,Feminicidio,1.0,2.0,,1.0,
13,Feminicidio,1.0,2.0,,1.0,
13,Feminicidio,1.0,2.0,,1.0,
13,Secuestro,2.0,2.0,,2.0,
13,Secuestro,,2.0,,2.0,
13,Secuestro,,2.0,,2.0,
13,Secuestro,,2.0,,2.0,
13,Secuestro,2.0,2.0,,2.0,
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Homicidio,,1.0,1,1.0,1.0
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Homicidio,1.0,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Lesiones,,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Lesiones,1.0,1.0,1,1.0,1.0
13,Secuestro,2.0,1.0,1,2.0,1.0
13,Secuestro,,1.0,1,2.0,1.0
13,Secuestro,,1.0,1,2.0,1.0
13,Secuestro,,1.0,1,2.0,1.0
13,Secuestro,2.0,1.0,1,2.0,1.0
13,Homicidio,1.0,1.0,2,1.0,
13,Homicidio,1.0,1.0,2,1.0,
13,Homicidio,1.0,1.0,2,1.0,
13,Homicidio,1.0,1.0,2,1.0,
13,Homicidio,1.0,1.0,2,1.0,
13,Homicidio,1.0,1.0,2,1.0,
13,Homicidio,,1.0,2,1.0,
13,Homicidio,1.0,1.0,2,1.0,
13,Homicidio,1.0,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Lesiones,,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Lesiones,1.0,1.0,2,1.0,
13,Secuestro,2.0,1.0,2,2.0,
13,Secuestro,,1.0,2,2.0,
13,Secuestro,,1.0,2,2.0,
13,Secuestro,,1.0,2,2.0,
13,Secuestro,2.0,1.0,2,2.0,
13,Homicidio,1.0,1.0,,1.0,
13,Homicidio,1.0,1.0,,1.0,
13,Homicidio,1.0,1.0,,1.0,
13,Homicidio,1.0,1.0,,1.0,
13,Homicidio,1.0,1.0,,1.0,
13,Homicidio,1.0,1.0,,1.0,
13,Homicidio,,1.0,,1.0,
13,Homicidio,1.0,1.0,,1.0,
13,Homicidio,1.0,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Lesiones,,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Lesiones,1.0,1.0,,1.0,
13,Secuestro,2.0,1.0,,2.0,
13,Secuestro,,1.0,,2.0,
13,Secuestro,,1.0,,2.0,
13,Secuestro,,1.0,,2.0,
13,Secuestro,2.0,1.0,,2.0,
13,Homicidio,1.0,,,1.0,
13,Homicidio,1.0,,,1.0,
13,Homicidio,1.0,,,1.0,
13,Homicidio,1.0,,,1.0,
13,Homicidio,1.0,,,1.0,
13,Homicidio,1.0,,,1.0,
13,Homicidio,,,,1.0,
13,Homicidio,1.0,,,1.0,
13,Homicidio,1.0,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Lesiones,,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Lesiones,1.0,,,1.0,
13,Secuestro,2.0,,,2.0,
13,Secuestro,,,,2.0,
13,Secuestro,,,,2.0,
13,Secuestro,,,,2.0,
13,Secuestro,2.0,,,2.0,
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Homicidio,,2.0,1,1.0,1.0
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Homicidio,1.0,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Lesiones,,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Lesiones,1.0,2.0,1,1.0,1.0
14,Feminicidio,1.0,2.0,1,1.0,1.0
14,Feminicidio,1.0,2.0,1,1.0,1.0
14,Feminicidio,1.0,2.0,1,1.0,1.0
14,Feminicidio,1.0,2.0,1,1.0,1.0
14,Secuestro,2.0,2.0,1,2.0,1.0
14,Secuestro,,2.0,1,2.0,1.0
14,Secuestro,,2.0,1,2.0,1.0
14,Secuestro,,2.0,1,2.0,1.0
14,Secuestro,2.0,2.0,1,2.0,1.0
14,Homicidio,1.0,2.0,2,1.0,
14,Homicidio,1.0,2.0,2,1.0,
14,Homicidio,1.0,2.0,2,1.0,
14,Homicidio,1.0,2.0,2,1.0,
14,Homicidio,1.0,2.0,2,1.0,
14,Homicidio,1.0,2.0,2,1.0,
14,Homicidio,,2.0,2,1.0,
14,Homicidio,1.0,2.0,2,1.0,
14,Homicidio,1.0,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Lesiones,,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Lesiones,1.0,2.0,2,1.0,
14,Feminicidio,1.0,2.0,2,1.0,
14,Feminicidio,1.0,2.0,2,1.0,
14,Feminicidio,1.0,2.0,2,1.0,
14,Feminicidio,1.0,2.0,2,1.0,
14,Secuestro,2.0,2.0,2,2.0,
14,Secuestro,,2.0,2,2.0,
14,Secuestro,,2.0,2,2.0,
14,Secuestro,,2.0,2,2.0,
14,Secuestro,2.0,2.0,2,2.0,
14,Homicidio,1.0,2.0,,1.0,
14,Homicidio,1.0,2.0,,1.0,
14,Homicidio,1.0,2.0,,1.0,
14,Homicidio,1.0,2.0,,1.0,
14,Homicidio,1.0,2.0,,1.0,
14,Homicidio,1.0,2.0,,1.0,
14,Homicidio,,2.0,,1.0,
14,Homicidio,1.0,2.0,,1.0,
14,Homicidio,1.0,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Lesiones,,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Lesiones,1.0,2.0,,1.0,
14,Feminicidio,1.0,2.0,,1.0,
14,Feminicidio,1.0,2.0,,1.0,
14,Feminicidio,1.0,2.0,,1.0,
14,Feminicidio,1.0,2.0,,1.0,
14,Secuestro,2.0,2.0,,2.0,
14,Secuestro,,2.0,,2.0,
14,Secuestro,,2.0,,2.0,
14,Secuestro,,2.0,,2.0,
14,Secuestro,2.0,2.0,,2.0,
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Homicidio,,1.0,1,1.0,1.0
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Homicidio,1.0,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Lesiones,,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Lesiones,1.0,1.0,1,1.0,1.0
14,Secuestro,2.0,1.0,1,2.0,1.0
14,Secuestro,,1.0,1,2.0,1.0
14,Secuestro,,1.0,1,2.0,1.0
14,Secuestro,,1.0,1,2.0,1.0
14,Secuestro,2.0,1.0,1,2.0,1.0
14,Homicidio,1.0,1.0,2,1.0,
14,Homicidio,1.0,1.0,2,1.0,
14,Homicidio,1.0,1.0,2,1.0,
14,Homicidio,1.0,1.0,2,1.0,
14,Homicidio,1.0,1.0,2,1.0,
14,Homicidio,1.0,1.0,2,1.0,
14,Homicidio,,1.0,2,1.0,
14,Homicidio,1.0,1.0,2,1.0,
14,Homicidio,1.0,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Lesiones,,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Lesiones,1.0,1.0,2,1.0,
14,Secuestro,2.0,1.0,2,2.0,
14,Secuestro,,1.0,2,2.0,
14,Secuestro,,1.0,2,2.0,
14,Secuestro,,1.0,2,2.0,
14,Secuestro,2.0,1.0,2,2.0,
14,Homicidio,1.0,1.0,,1.0,
14,Homicidio,1.0,1.0,,1.0,
14,Homicidio,1.0,1.0,,1.0,
14,Homicidio,1.0,1.0,,1.0,
14,Homicidio,1.0,1.0,,1.0,
14,Homicidio,1.0,1.0,,1.0,
14,Homicidio,,1.0,,1.0,
14,Homicidio,1.0,1.0,,1.0,
14,Homicidio,1.0,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Lesiones,,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Lesiones,1.0,1.0,,1.0,
14,Secuestro,2.0,1.0,,2.0,
14,Secuestro,,1.0,,2.0,
14,Secuestro,,1.0,,2.0,
14,Secuestro,,1.0,,2.0,
